trial,phase,candidate_id,edge_type,driver,strength,active,effective_weight,effective_exchange_weight,drivers,requires,affinity,competition_groups,requires_glial_network,mediating_glia,generated_from
21,repeated_additive_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
21,repeated_additive_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
21,repeated_additive_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
21,repeated_additive_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
21,repeated_additive_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
21,repeated_additive_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
21,repeated_additive_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07169143158679873,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
21,repeated_additive_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22224343791907605,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
21,repeated_additive_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10753714738019808,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
21,repeated_additive_loop,AUTO_TRI_N0_G1_N6,tripartite,0.2,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
21,repeated_additive_loop,AUTO_TRI_N2_G1_N3,tripartite,0.14768736003943236,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
21,repeated_additive_loop,AUTO_TRI_N2_G1_N6,tripartite,0.4219638858269496,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
21,repeated_additive_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12475224471366725,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
21,repeated_additive_loop,AUTO_TRI_N4_G1_N2,tripartite,0.10597852288212431,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
21,repeated_additive_loop,AUTO_TRI_N4_G1_N3,tripartite,0.18546241504371752,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
21,repeated_additive_loop,AUTO_TRI_N4_G1_N6,tripartite,0.5298926144106215,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
21,repeated_additive_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
22,repeated_additive_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
22,repeated_additive_loop,AUTO_GG_G0_G2,glia_glia,0.15240204324417753,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
22,repeated_additive_loop,AUTO_GG_G1_G2,glia_glia,0.23948892509799327,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
22,repeated_additive_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
22,repeated_additive_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
22,repeated_additive_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
22,repeated_additive_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
22,repeated_additive_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
22,repeated_additive_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
22,repeated_additive_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
22,repeated_additive_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07257240154484644,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
22,repeated_additive_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22497444478902398,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
22,repeated_additive_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10885860231726967,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
22,repeated_additive_loop,AUTO_TRI_N0_G1_N6,tripartite,0.2,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
22,repeated_additive_loop,AUTO_TRI_N2_G1_N3,tripartite,0.1479624593763523,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
22,repeated_additive_loop,AUTO_TRI_N2_G1_N6,tripartite,0.4227498839324351,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
22,repeated_additive_loop,AUTO_TRI_N3_G1_N6,tripartite,0.1263912690933303,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
22,repeated_additive_loop,AUTO_TRI_N4_G1_N2,tripartite,0.10617628864886877,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
22,repeated_additive_loop,AUTO_TRI_N4_G1_N3,tripartite,0.18580850513552033,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
22,repeated_additive_loop,AUTO_TRI_N4_G1_N6,tripartite,0.5308814432443438,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
22,repeated_additive_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
23,repeated_additive_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
23,repeated_additive_loop,AUTO_GG_G0_G2,glia_glia,0.1540670764648877,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
23,repeated_additive_loop,AUTO_GG_G1_G2,glia_glia,0.242105405873395,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
23,repeated_additive_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
23,repeated_additive_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
23,repeated_additive_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
23,repeated_additive_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
23,repeated_additive_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
23,repeated_additive_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
23,repeated_additive_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
23,repeated_additive_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07336527450708939,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
23,repeated_additive_loop,AUTO_GN_G2_N3,glia_to_neuron,0.2274323509719771,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
23,repeated_additive_loop,AUTO_GN_G2_N6,glia_to_neuron,0.11004791176063407,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
23,repeated_additive_loop,AUTO_TRI_N0_G1_N6,tripartite,0.2,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
23,repeated_additive_loop,AUTO_TRI_N2_G1_N3,tripartite,0.14818253884588825,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
23,repeated_additive_loop,AUTO_TRI_N2_G1_N6,tripartite,0.4233786824168236,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
23,repeated_additive_loop,AUTO_TRI_N3_G1_N6,tripartite,0.1277024885970607,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
23,repeated_additive_loop,AUTO_TRI_N4_G1_N2,tripartite,0.10633450126226435,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
23,repeated_additive_loop,AUTO_TRI_N4_G1_N3,tripartite,0.18608537720896257,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
23,repeated_additive_loop,AUTO_TRI_N4_G1_N6,tripartite,0.5316725063113217,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
23,repeated_additive_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
24,repeated_additive_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
24,repeated_additive_loop,AUTO_GG_G0_G2,glia_glia,0.15556560636352687,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
24,repeated_additive_loop,AUTO_GG_G1_G2,glia_glia,0.2444602385712565,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
24,repeated_additive_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
24,repeated_additive_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
24,repeated_additive_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
24,repeated_additive_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
24,repeated_additive_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
24,repeated_additive_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
24,repeated_additive_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
24,repeated_additive_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07407886017310804,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
24,repeated_additive_loop,AUTO_GN_G2_N3,glia_to_neuron,0.2296444665366349,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
24,repeated_additive_loop,AUTO_GN_G2_N6,glia_to_neuron,0.11111829025966204,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
24,repeated_additive_loop,AUTO_TRI_N0_G1_N6,tripartite,0.2,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
24,repeated_additive_loop,AUTO_TRI_N2_G1_N3,tripartite,0.14835860242151702,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
24,repeated_additive_loop,AUTO_TRI_N2_G1_N6,tripartite,0.4238817212043343,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
24,repeated_additive_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12875146420004505,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
24,repeated_additive_loop,AUTO_TRI_N4_G1_N2,tripartite,0.1064610713529808,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
24,repeated_additive_loop,AUTO_TRI_N4_G1_N3,tripartite,0.18630687486771638,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
24,repeated_additive_loop,AUTO_TRI_N4_G1_N6,tripartite,0.532305356764904,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
24,repeated_additive_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
25,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
25,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.1549669617807835,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
25,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.24351951136980265,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
25,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
25,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
25,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
25,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
25,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
25,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
25,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
25,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07379379132418262,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
25,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22876075310496613,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
25,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.11069068698627393,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
25,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.19732195692882948,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
25,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.14594755759431352,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
25,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.4169930216980386,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
25,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12701603752809928,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
25,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.10374929917911498,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
25,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.1815612735634512,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
25,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.5187464958955749,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
25,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
26,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
26,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.1544281816563145,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
26,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.24267285688849424,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
26,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
26,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
26,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
26,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
26,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
26,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
26,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
26,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07353722936014977,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
26,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22796541101646428,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
26,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.11030584404022466,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
26,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.19517952247189305,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
26,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.1440187217325507,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
26,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.41148206209300203,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
26,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12562769619054265,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
26,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.10157988144002231,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
26,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.17776479252003902,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
26,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.5078994072001115,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
26,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
27,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
27,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.15394327954429243,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
27,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.24191086785531668,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
27,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
27,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
27,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
27,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
27,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
27,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
27,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
27,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.0733063235925202,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
27,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22724960313681264,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
27,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10995948538878031,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
27,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.19346557490634386,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
27,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.14247565304314047,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
27,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.4070732944089728,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
27,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12451702312049737,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
27,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09984434724874819,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
27,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.1747276076853093,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
27,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.4992217362437409,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
27,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
28,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
28,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.15350686764347254,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
