agent,trial,stage,analysis_stage,day,stage_index,context,plasticity,P_FREEZE_NODE,P_SUPPRESS_NODE,fear_route_drive,suppression_route_drive,freeze_score,suppression_score,route_conflict,P_N4,P_N5,P_N6,P_N7,P_G0,P_G1,P_G2,P_G3,P_G4,P_G5,astro_fear_proxy,fear_responsive_weight,ext_responsive_weight,fear_memory_storage,extinction_memory_storage,fear_expression_gate,extinction_expression_gate,fear_assembly_min_strength,extinction_assembly_min_strength,seed
no_tripartite,30,Ext2,Ext2,3,2,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015814222080771836,0.004817104578342064,0.1254805532512948,0.00013584495933408375,0.0,0.3842177004149573,0.004817104578342064,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,31,Ext2,Ext2,3,3,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001580848950344692,0.004817724505892513,0.1254805532512948,0.0001357969585401305,0.0,0.3842177004149573,0.004817724505892513,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,32,Ext2,Ext2,3,4,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015802194852857024,0.0048184052092738626,0.1254805532512948,0.00013574425896853664,0.0,0.3842177004149573,0.0048184052092738626,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,33,Ext2,Ext2,3,5,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001579545018747951,0.00481913456863227,0.1254805532512948,0.00013568780069533632,0.0,0.3842177004149573,0.00481913456863227,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,34,Ext2,Ext2,3,6,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015788345155533156,0.004819902887939973,0.1254805532512948,0.0001356283357827269,0.0,0.3842177004149573,0.004819902887939973,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,35,Ext2,Ext2,3,7,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015780951479458338,0.004820702409989707,0.1254805532512948,0.00013556646587936834,0.0,0.3842177004149573,0.004820702409989707,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,36,Ext2,Ext2,3,8,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015773326542069246,0.004821526928530547,0.1254805532512948,0.00013550267230297736,0.0,0.3842177004149573,0.004821526928530547,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,37,Ext2,Ext2,3,9,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015765516254681515,0.004822371478057019,0.1254805532512948,0.00013543734010503517,0.0,0.3842177004149573,0.004822371478057019,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,38,Ext2,Ext2,3,10,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015757557351199004,0.004823232085682459,0.1254805532512948,0.00013537077732553985,0.0,0.3842177004149573,0.004823232085682459,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,39,Ext2,Ext2,3,11,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015749479223158194,0.004824105572656538,0.1254805532512948,0.00013530323039426188,0.0,0.3842177004149573,0.004824105572656538,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,40,Ext2,Ext2,3,12,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157413053877245,0.004824989395587776,0.1254805532512948,0.0001352348964544324,0.0,0.3842177004149573,0.004824989395587776,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,41,Ext2,Ext2,3,13,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015733054662061075,0.004825881519419581,0.1254805532512948,0.00013516593321927814,0.0,0.3842177004149573,0.004825881519419581,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,42,Ext2,Ext2,3,14,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015724742102872908,0.004826780315810145,0.1254805532512948,0.0001350964668593042,0.0,0.3842177004149573,0.004826780315810145,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,43,Ext2,Ext2,3,15,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015716379758096584,0.004827684481829334,0.1254805532512948,0.00013502659831063647,0.0,0.3842177004149573,0.004827684481829334,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,44,Ext2,Ext2,3,16,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001570797726829535,0.0048285929749109,0.1254805532512948,0.00013495640832263028,0.0,0.3842177004149573,0.0048285929749109,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,45,Ext2,Ext2,3,17,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015699542347841213,0.004829504960809555,0.1254805532512948,0.00013488596149505052,0.0,0.3842177004149573,0.004829504960809555,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,46,Ext2,Ext2,3,18,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015691081169903567,0.0048304197719611424,0.1254805532512948,0.00013481530950808115,0.0,0.3842177004149573,0.0048304197719611424,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,47,Ext2,Ext2,3,19,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015682598674485663,0.00483133687416685,0.1254805532512948,0.00013474449370728817,0.0,0.3842177004149573,0.00483133687416685,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,48,Ext2,Ext2,3,20,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015674098814891417,0.004832255839936721,0.1254805532512948,0.0001346735471696168,0.0,0.3842177004149573,0.004832255839936721,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,49,Ext2,L-Ext,3,21,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001566558475492762,0.004833176327161669,0.1254805532512948,0.0001346024963582185,0.0,0.3842177004149573,0.004833176327161669,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,50,Ext2,L-Ext,3,22,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001565705902669049,0.004834098062047411,0.1254805532512948,0.00013453136244417403,0.0,0.3842177004149573,0.004834098062047411,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,51,Ext2,L-Ext,3,23,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015648523656825214,0.0048350208254615305,0.1254805532512948,0.00013446016236600544,0.0,0.3842177004149573,0.0048350208254615305,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,52,Ext2,L-Ext,3,24,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015639980267534142,0.0048359444420072615,0.1254805532512948,0.00013438890967616774,0.0,0.3842177004149573,0.0048359444420072615,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,53,Ext2,L-Ext,3,25,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015631430157418253,0.004836868771282932,0.1254805532512948,0.0001343176152172093,0.0,0.3842177004149573,0.004836868771282932,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,54,E-Ret,E-Ret,4,1,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015622874366141336,0.0048377937008868555,0.1254805532512948,0.00013424628766547543,0.0,0.3842177004149573,0.0048377937008868555,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,55,E-Ret,E-Ret,4,2,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015622874366141336,0.0048377937008868555,0.1254805532512948,0.00013424628766547543,0.0,0.3842177004149573,0.0048377937008868555,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,56,E-Ret,E-Ret,4,3,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015622874366141336,0.0048377937008868555,0.1254805532512948,0.00013424628766547543,0.0,0.3842177004149573,0.0048377937008868555,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,57,E-Ret,E-Ret,4,4,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015622874366141336,0.0048377937008868555,0.1254805532512948,0.00013424628766547543,0.0,0.3842177004149573,0.0048377937008868555,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,58,E-Ret,E-Ret,4,5,B,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015622874366141336,0.0048377937008868555,0.1254805532512948,0.00013424628766547543,0.0,0.3842177004149573,0.0048377937008868555,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_tripartite,59,F-Ren,F-Ren,5,1,A,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004045556386043423,0.01805942181979383,0.003104369761767212,0.375132066560834,0.0,0.0009333987317583388,0.01805942181979383,0.37717693775088246,0.22,0.0,0.0,1.3470604919674372,0.0,0.0,0.0,20260817
no_tripartite,60,F-Ren,F-Ren,5,2,A,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004045556386043423,0.01805942181979383,0.003104369761767212,0.375132066560834,0.0,0.0009333987317583388,0.01805942181979383,0.37717693775088246,0.22,0.0,0.0,1.3470604919674372,0.0,0.0,0.0,20260817
no_tripartite,61,F-Ren,F-Ren,5,3,A,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004045556386043423,0.01805942181979383,0.003104369761767212,0.375132066560834,0.0,0.0009333987317583388,0.01805942181979383,0.37717693775088246,0.22,0.0,0.0,1.3470604919674372,0.0,0.0,0.0,20260817
no_tripartite,62,F-Ren,F-Ren,5,4,A,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004045556386043423,0.01805942181979383,0.003104369761767212,0.375132066560834,0.0,0.0009333987317583388,0.01805942181979383,0.37717693775088246,0.22,0.0,0.0,1.3470604919674372,0.0,0.0,0.0,20260817
no_tripartite,63,F-Ren,F-Ren,5,5,A,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004045556386043423,0.01805942181979383,0.003104369761767212,0.375132066560834,0.0,0.0009333987317583388,0.01805942181979383,0.37717693775088246,0.22,0.0,0.0,1.3470604919674372,0.0,0.0,0.0,20260817
no_glia_glia,0,Pre-Con,Pre-Con,0,1,A,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.3842523215571083,0.0,0.0,0.00653119496947252,,,0.0,0.0,,,0.0,0.0,20260817
no_glia_glia,1,F-Con,F-Con,1,1,A,True,0.08328698219138453,0.0,0.7998359770879381,0.0,0.9523716522139278,0.0,0.0,0.7998359770879381,0.0,0.27872687616858605,0.0,0.7165859895183705,0.00653119496947252,0.004036710768538954,0.3842523215571083,0.4215770703060906,0.0,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,0.0,0.0,0.0,20260817
no_glia_glia,2,F-Con,F-Con,1,2,A,True,0.08328698219138453,0.0,0.7998359770879381,0.0,0.9523716522139278,0.0,0.0,0.7998359770879381,0.0,0.27872687616858605,0.0,0.7165859895183705,0.00653119496947252,0.004036710768538954,0.3842523215571083,0.4215770703060906,0.0,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,0.0,0.0,0.0,20260817
no_glia_glia,3,F-Con,F-Con,1,3,A,True,0.08328698219138453,0.0,0.7998359770879381,0.0,0.9523716522139278,0.0,0.0,0.7998359770879381,0.0,0.27872687616858605,0.0,0.7165859895183705,0.00653119496947252,0.004036710768538954,0.3842523215571083,0.4215770703060906,0.0,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,0.0,0.0,0.0,20260817
no_glia_glia,4,Ext1,E-Ext,2,1,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,5,Ext1,E-Ext,2,2,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,6,Ext1,E-Ext,2,3,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,7,Ext1,E-Ext,2,4,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,8,Ext1,E-Ext,2,5,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,9,Ext1,Ext1,2,6,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,10,Ext1,Ext1,2,7,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,11,Ext1,Ext1,2,8,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,12,Ext1,Ext1,2,9,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,13,Ext1,Ext1,2,10,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,14,Ext1,Ext1,2,11,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,15,Ext1,Ext1,2,12,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,16,Ext1,Ext1,2,13,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,17,Ext1,Ext1,2,14,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,18,Ext1,Ext1,2,15,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,19,Ext1,Ext1,2,16,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,20,Ext1,Ext1,2,17,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,21,Ext1,Ext1,2,18,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,22,Ext1,Ext1,2,19,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,23,Ext1,Ext1,2,20,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,24,Ext1,Ext1,2,21,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,25,Ext1,Ext1,2,22,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,26,Ext1,Ext1,2,23,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,27,Ext1,Ext1,2,24,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,28,Ext1,Ext1,2,25,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,29,Ext2,Ext2,3,1,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,30,Ext2,Ext2,3,2,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,31,Ext2,Ext2,3,3,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,32,Ext2,Ext2,3,4,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,33,Ext2,Ext2,3,5,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,34,Ext2,Ext2,3,6,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,35,Ext2,Ext2,3,7,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,36,Ext2,Ext2,3,8,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,37,Ext2,Ext2,3,9,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,38,Ext2,Ext2,3,10,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,39,Ext2,Ext2,3,11,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,40,Ext2,Ext2,3,12,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,41,Ext2,Ext2,3,13,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,42,Ext2,Ext2,3,14,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,43,Ext2,Ext2,3,15,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,44,Ext2,Ext2,3,16,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,45,Ext2,Ext2,3,17,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,46,Ext2,Ext2,3,18,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,47,Ext2,Ext2,3,19,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,48,Ext2,Ext2,3,20,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
no_glia_glia,49,Ext2,L-Ext,3,21,B,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00653119496947252,0.004036710768538954,0.0,0.0,0.48524435617492145,0.00653119496947252,0.28,0.22,0.0,0.0,1.0,1.0,0.0,0.0,20260817
